,ID,Candidate,Constituency ∇,Party,Criminal Case,Total Assets,Liabilities,state,Education
238,738,sdv-pii-n6an7,sdv-pii-9r9nq,BJP,2,1 Crore+,2 Lac+,Kansas,8th Pass
239,739,sdv-pii-r1vb9,sdv-pii-o48cv,SP,0,30 Crore+,13 Crore+,Minnesota,Graduate
240,740,sdv-pii-23ecc,sdv-pii-emmti,BJP,0,0,17 Lac+,Iowa,10th Pass
241,741,sdv-pii-0tjf8,sdv-pii-6r4ev,BJP,0,41 Lac+,96 Lac+,North Dakota,Post Graduate
242,742,sdv-pii-s1t0g,sdv-pii-rtpt0,BJP,3,2 Crore+,10 Lac+,Delaware,Post Graduate
243,743,sdv-pii-lfb8w,sdv-pii-6pagm,INC,3,58 Crore+,74 Lac+,Alabama,Graduate
244,744,sdv-pii-bu32j,sdv-pii-of1gj,BJP,2,2 Crore+,1 Crore+,South Dakota,10th Pass
245,745,sdv-pii-j2l56,sdv-pii-q5sbg,BJP,3,8 Crore+,10 Lac+,Rhode Island,12th Pass
246,746,sdv-pii-x1lm0,sdv-pii-ryvkm,CPI(M),1,2 Crore+,33 Lac+,Wyoming,Graduate
247,747,sdv-pii-6c9g9,sdv-pii-55lv8,INC,6,51 Crore+,30 Lac+,Pennsylvania,Post Graduate
248,748,sdv-pii-elu0l,sdv-pii-nxqkd,CPI(M),2,62 Lac+,0,Kansas,Graduate Professional
249,749,sdv-pii-dq0j7,sdv-pii-4lfir,BJP,1,21 Lac+,0,Vermont,Post Graduate
250,750,sdv-pii-u85qc,sdv-pii-w5flw,BJP,0,12 Crore+,8 Lac+,Ohio,Post Graduate
251,751,sdv-pii-h8nzw,sdv-pii-2vant,BJP,0,14 Lac+,0,Florida,Doctorate
252,752,sdv-pii-w9doa,sdv-pii-2nu04,DMK,1,36 Lac+,3 Lac+,New York,Post Graduate
253,753,sdv-pii-9x55b,sdv-pii-q7u5b,INC,1,20 Crore+,5 Lac+,Nevada,Graduate
254,754,sdv-pii-zkuqr,sdv-pii-ju83a,BJP,0,2 Crore+,6 Crore+,Oklahoma,Others
255,755,sdv-pii-ymoyg,sdv-pii-ptqpw,BJP,1,57 Lac+,98 Thou+,Kansas,Post Graduate
256,756,sdv-pii-se7zz,sdv-pii-cx8w6,AAP,1,0,0,Indiana,10th Pass
257,757,sdv-pii-jcxug,sdv-pii-204j0,BJP,0,8 Crore+,51 Lac+,Iowa,Post Graduate
258,758,sdv-pii-2sh98,sdv-pii-k8ihw,BJP,1,0,8 Lac+,Arkansas,Graduate Professional
259,759,sdv-pii-2fnb0,sdv-pii-guqmr,YSRCP,0,0,24 Crore+,Ohio,Graduate Professional
260,760,sdv-pii-17fe9,sdv-pii-14c25,DMK,0,22 Crore+,25 Lac+,South Carolina,Doctorate
261,761,sdv-pii-reg0g,sdv-pii-ratk3,BJP,0,27 Lac+,0,Kansas,Graduate
262,762,sdv-pii-11pf6,sdv-pii-p1822,BJP,0,13 Crore+,79 Lac+,Utah,Post Graduate
263,763,sdv-pii-6lzqg,sdv-pii-5tod2,INC,2,15 Crore+,85 Lac+,Hawaii,Literate
264,764,sdv-pii-9v6tc,sdv-pii-e0kum,BJP,0,13 Crore+,9 Lac+,Arizona,Post Graduate
265,765,sdv-pii-zzlfp,sdv-pii-a647s,BJP,0,110 Crore+,74 Lac+,Washington,Post Graduate
266,766,sdv-pii-w1dr1,sdv-pii-w1leb,BJP,0,89 Lac+,18 Lac+,Arizona,Post Graduate
267,767,sdv-pii-awse1,sdv-pii-y0d92,INC,1,10 Lac+,85 Lac+,Delaware,Post Graduate
268,768,sdv-pii-6lrfn,sdv-pii-9evdo,BJP,0,97 Lac+,1 Lac+,Michigan,Graduate
269,769,sdv-pii-2b281,sdv-pii-4hvk5,BJP,1,10 Crore+,6 Crore+,Maryland,Literate
270,770,sdv-pii-heuik,sdv-pii-6orfk,BJP,1,6 Crore+,4 Crore+,Connecticut,Graduate
271,771,sdv-pii-btw7l,sdv-pii-jip2g,CPI(M),2,0,13 Crore+,Ohio,Graduate
272,772,sdv-pii-71hyw,sdv-pii-ibxuo,BJP,4,2 Crore+,2 Lac+,Oregon,10th Pass
273,773,sdv-pii-rskpb,sdv-pii-t8rao,DMK,3,62 Lac+,1 Crore+,Alaska,12th Pass
274,774,sdv-pii-d0dy0,sdv-pii-sghs3,BJP,1,8 Crore+,0,Connecticut,12th Pass
275,775,sdv-pii-9th12,sdv-pii-7ytgl,JD(U),0,25 Lac+,20 Crore+,Nebraska,Post Graduate
276,776,sdv-pii-06dih,sdv-pii-uumgx,YSRCP,1,83 Lac+,33 Crore+,Illinois,Graduate
277,777,sdv-pii-oppw8,sdv-pii-q43sx,BJP,2,2 Crore+,48 Lac+,Texas,8th Pass
278,778,sdv-pii-79mx9,sdv-pii-fo160,SHS,2,70 Lac+,0,Hawaii,Post Graduate
279,779,sdv-pii-3eva2,sdv-pii-r89gu,BJP,1,37 Crore+,5 Lac+,Michigan,Post Graduate
280,780,sdv-pii-i2dtb,sdv-pii-a4ons,BJP,4,56 Lac+,8 Lac+,Missouri,Graduate Professional
281,781,sdv-pii-kjwhi,sdv-pii-hjpum,BJP,3,27 Crore+,18 Crore+,Idaho,10th Pass
282,782,sdv-pii-qa907,sdv-pii-8wdpq,BJP,1,0,4 Lac+,Louisiana,Graduate Professional
283,783,sdv-pii-5654m,sdv-pii-v2j68,CPI(M),0,84 Crore+,0,Vermont,8th Pass
284,784,sdv-pii-b6b0t,sdv-pii-7wysn,BJP,2,668 Crore+,17 Crore+,Maine,Graduate
285,785,sdv-pii-qy3jv,sdv-pii-80xat,BJP,4,0,4 Lac+,Nebraska,10th Pass
286,786,sdv-pii-10g3v,sdv-pii-jdz7n,NPP,1,3 Crore+,0,Maine,Graduate
287,787,sdv-pii-4b3k9,sdv-pii-sjvrx,JMM,3,76 Lac+,15 Crore+,Mississippi,Doctorate
288,788,sdv-pii-ic16y,sdv-pii-5hef5,AAP,3,75 Lac+,8 Lac+,West Virginia,Graduate
289,789,sdv-pii-0bqri,sdv-pii-zgb02,Sikkim Krantikari Morcha,5,53 Crore+,85 Lac+,Alaska,Graduate
290,790,sdv-pii-5dscj,sdv-pii-cxxt9,BJP,2,10 Crore+,0,Oklahoma,Others
291,791,sdv-pii-t2usz,sdv-pii-hw10r,NCP,1,2 Crore+,0,New Hampshire,Graduate Professional
292,792,sdv-pii-36y58,sdv-pii-quwii,BJP,11,33 Crore+,13 Lac+,Nebraska,Graduate Professional
293,793,sdv-pii-c4ft9,sdv-pii-l0tcn,AITC,20,0,0,New Mexico,5th Pass
294,794,sdv-pii-8ykhp,sdv-pii-8hje0,BJP,0,296 Crore+,0,New Mexico,Post Graduate
295,795,sdv-pii-eyflh,sdv-pii-hcvhi,BJP,0,4 Crore+,35 Lac+,Pennsylvania,12th Pass
296,796,sdv-pii-tj3mr,sdv-pii-xz0ut,BJP,5,5 Crore+,1 Lac+,Maine,Graduate
297,797,sdv-pii-zwvgv,sdv-pii-cc67y,JMM,29,2 Crore+,0,South Carolina,Graduate Professional
298,798,sdv-pii-vvwhk,sdv-pii-h1x1c,DMK,0,15 Crore+,27 Lac+,Montana,Graduate
299,799,sdv-pii-xoeu6,sdv-pii-tkovt,BJP,9,3 Crore+,0,North Carolina,Post Graduate
300,800,sdv-pii-stcwu,sdv-pii-9knx8,BJD,0,6 Crore+,0,Delaware,Doctorate
301,801,sdv-pii-2w9v9,sdv-pii-v27mh,BJP,0,0,33 Lac+,Alabama,Doctorate
302,802,sdv-pii-ae97y,sdv-pii-6m6uo,YSRCP,2,2 Crore+,36 Lac+,Arkansas,Post Graduate
303,803,sdv-pii-r54k5,sdv-pii-yrqti,CPI(M),2,34 Crore+,3 Lac+,Wyoming,Post Graduate
304,804,sdv-pii-7bisi,sdv-pii-d83jf,YSRCP,0,3 Crore+,28 Lac+,Georgia,Post Graduate
305,805,sdv-pii-kph0k,sdv-pii-gha3b,DMK,0,56 Crore+,13 Crore+,New Mexico,Graduate Professional
306,806,sdv-pii-6rs3d,sdv-pii-32nq3,BJP,1,9 Crore+,14 Lac+,Rhode Island,12th Pass
307,807,sdv-pii-hk96r,sdv-pii-1dtab,BJP,1,15 Crore+,50 Thou+,Arkansas,Post Graduate
308,808,sdv-pii-62a4u,sdv-pii-wabav,BJP,0,1 Crore+,70 Lac+,Georgia,Graduate Professional
309,809,sdv-pii-zozhk,sdv-pii-a16m1,AAP,2,35 Crore+,2 Lac+,Washington,10th Pass
310,810,sdv-pii-lohij,sdv-pii-idysd,BJP,0,0,32 Crore+,North Carolina,Graduate
311,811,sdv-pii-itnfr,sdv-pii-s5rsf,BJP,1,2 Crore+,0,New York,Graduate Professional
312,812,sdv-pii-9v1df,sdv-pii-ufo92,INC,3,0,2 Crore+,Michigan,10th Pass
313,813,sdv-pii-r08mo,sdv-pii-i1pe4,BJP,0,63 Crore+,11 Lac+,South Carolina,12th Pass
314,814,sdv-pii-zaxn8,sdv-pii-7vppv,BJP,3,62 Lac+,1 Crore+,Oregon,Post Graduate
315,815,sdv-pii-vcpae,sdv-pii-k518m,AAP,1,2 Crore+,4 Crore+,North Carolina,10th Pass
316,816,sdv-pii-w9isa,sdv-pii-pcdo1,BJP,3,0,3 Crore+,Wisconsin,10th Pass
317,817,sdv-pii-2olx5,sdv-pii-40jbf,SHS,0,0,2 Crore+,Massachusetts,Literate
318,818,sdv-pii-j8aij,sdv-pii-8o66x,BJP,1,1267 Crore+,32 Lac+,Iowa,Graduate
319,819,sdv-pii-fj4q2,sdv-pii-otnsq,AITC,1,17 Crore+,53 Lac+,Utah,Post Graduate
320,820,sdv-pii-2eefm,sdv-pii-lamas,BJP,1,1 Crore+,2 Crore+,North Dakota,12th Pass
321,821,sdv-pii-qc6p7,sdv-pii-l9n5g,NCP,3,54 Lac+,0,Alabama,Post Graduate
322,822,sdv-pii-6n0di,sdv-pii-zznj5,BJP,0,96 Lac+,15 Crore+,Missouri,Graduate
323,823,sdv-pii-2b7yf,sdv-pii-tv0gr,AITC,0,4 Crore+,20 Lac+,Louisiana,Graduate Professional
324,824,sdv-pii-7rw8z,sdv-pii-bgw4x,BJP,3,50 Lac+,40 Lac+,Connecticut,Post Graduate
325,825,sdv-pii-zg67y,sdv-pii-2exyz,BJP,3,82 Lac+,1 Lac+,California,12th Pass
326,826,sdv-pii-59jmm,sdv-pii-41wsz,BJP,0,25 Crore+,90 Thou+,Illinois,Graduate
327,827,sdv-pii-hox1b,sdv-pii-fvs4i,BJP,0,19 Crore+,4 Crore+,Hawaii,Graduate Professional
328,828,sdv-pii-npjwe,sdv-pii-upj1d,BJP,1,4 Crore+,0,California,12th Pass
329,829,sdv-pii-jqh5l,sdv-pii-472oo,BJP,12,11 Crore+,42 Lac+,Illinois,5th Pass
330,830,sdv-pii-komyj,sdv-pii-jkblz,BJP,4,4 Crore+,0,North Dakota,Graduate
331,831,sdv-pii-94zhc,sdv-pii-p305q,SHS,3,0,0,California,Others
332,832,sdv-pii-d5l94,sdv-pii-zd70n,CPI(M),0,4 Crore+,5 Crore+,Maine,10th Pass
333,833,sdv-pii-rpjdl,sdv-pii-duf4l,BJP,1,14 Crore+,12 Crore+,Minnesota,Post Graduate
334,834,sdv-pii-90xgg,sdv-pii-g6abj,INC,2,0,11 Lac+,Nebraska,Graduate
335,835,sdv-pii-8r1ys,sdv-pii-ysvdz,BJP,0,38 Lac+,27 Crore+,Massachusetts,Post Graduate
336,836,sdv-pii-dn8rd,sdv-pii-qgwqu,BJP,3,32 Lac+,28 Crore+,North Carolina,Post Graduate
337,837,sdv-pii-3rz4d,sdv-pii-nv48e,BJP,1,42 Lac+,43 Crore+,Georgia,Graduate
338,838,sdv-pii-ge620,sdv-pii-0aoha,BJP,1,49 Crore+,2 Lac+,Ohio,Post Graduate
339,839,sdv-pii-sdivv,sdv-pii-ktqqo,INC,0,39 Crore+,94 Lac+,Rhode Island,Post Graduate
340,840,sdv-pii-ouofe,sdv-pii-kx7sk,BJP,1,3 Crore+,0,Louisiana,Post Graduate
341,841,sdv-pii-qiwc8,sdv-pii-dycd5,SP,6,3 Crore+,0,Louisiana,Graduate
342,842,sdv-pii-n9d32,sdv-pii-kgn1d,SP,2,1 Crore+,0,Delaware,Post Graduate
343,843,sdv-pii-wvvzk,sdv-pii-r7w3j,BJP,0,19 Crore+,21 Lac+,New Hampshire,Post Graduate
344,844,sdv-pii-avbk9,sdv-pii-amb1d,BJP,2,95 Lac+,20 Lac+,Massachusetts,5th Pass
345,845,sdv-pii-195wz,sdv-pii-28itv,AAP,2,2 Crore+,0,New Jersey,Graduate
346,846,sdv-pii-a6wgy,sdv-pii-qpvnk,INC,0,17 Crore+,19 Crore+,Alabama,Graduate Professional
347,847,sdv-pii-5kmvp,sdv-pii-rw5z8,JD(U),1,2 Crore+,17 Lac+,Oregon,Graduate Professional
348,848,sdv-pii-i25u2,sdv-pii-z1rla,BJP,0,53 Crore+,3 Lac+,Arkansas,Post Graduate
349,849,sdv-pii-cie3d,sdv-pii-ca2lo,BJP,3,51 Lac+,10 Lac+,Delaware,Post Graduate
350,850,sdv-pii-1qt9u,sdv-pii-gxy1o,BJP,1,25 Crore+,33 Crore+,South Dakota,Graduate
351,851,sdv-pii-wntn6,sdv-pii-fyf07,BJP,1,7 Crore+,9 Lac+,Nebraska,Others
352,852,sdv-pii-ws1s7,sdv-pii-qic41,RJD,9,2 Crore+,0,Texas,Post Graduate
353,853,sdv-pii-q26tr,sdv-pii-r6mtx,BJP,0,52 Crore+,6 Lac+,New Mexico,Post Graduate
354,854,sdv-pii-0tsi3,sdv-pii-cas02,BJP,0,0,2 Lac+,Georgia,Post Graduate
355,855,sdv-pii-vzu9v,sdv-pii-ncqm4,DMK,5,10 Crore+,0,New York,12th Pass
356,856,sdv-pii-nj5hb,sdv-pii-7yot0,NCP,1,1 Crore+,18 Lac+,Rhode Island,12th Pass
357,857,sdv-pii-fwrk7,sdv-pii-0xz5v,BJP,4,5 Crore+,30 Crore+,Utah,12th Pass
358,858,sdv-pii-4gtzl,sdv-pii-ayp5u,BJP,2,1 Crore+,2 Crore+,New Mexico,12th Pass
359,859,sdv-pii-1vi1y,sdv-pii-do3k4,AITC,0,41 Lac+,0,New Jersey,12th Pass
360,860,sdv-pii-kf8f3,sdv-pii-vx5qr,BJP,1,12 Crore+,19 Lac+,Nevada,Graduate
361,861,sdv-pii-iosfi,sdv-pii-rrrgx,INC,5,36 Lac+,39 Lac+,Hawaii,Graduate Professional
362,862,sdv-pii-wvltn,sdv-pii-7ussv,BJP,6,22 Lac+,42 Lac+,Idaho,8th Pass
363,863,sdv-pii-suujx,sdv-pii-ymq9f,AIADMK,0,61 Lac+,12 Lac+,New Hampshire,Graduate
364,864,sdv-pii-xvc5g,sdv-pii-aurc8,BJP,2,17 Crore+,47 Lac+,Texas,Graduate Professional
365,865,sdv-pii-58kw4,sdv-pii-d9erv,BJP,6,5 Crore+,5 Crore+,Maine,Post Graduate
366,866,sdv-pii-tny52,sdv-pii-b6g7m,BJP,2,10 Crore+,2 Lac+,West Virginia,12th Pass
367,867,sdv-pii-zver6,sdv-pii-3vrtl,DMK,1,38 Crore+,90 Thou+,South Carolina,Post Graduate
368,868,sdv-pii-4shk1,sdv-pii-1g6l2,INC,0,28 Crore+,80 Thou+,Mississippi,Graduate
369,869,sdv-pii-fvntc,sdv-pii-nbjug,BJP,1,63 Crore+,0,Ohio,8th Pass
370,870,sdv-pii-q2368,sdv-pii-m8r4c,BJP,2,22 Crore+,61 Thou+,Texas,Graduate
371,871,sdv-pii-k18nn,sdv-pii-wwepx,YSRCP,0,70 Lac+,11 Lac+,Delaware,Post Graduate
372,872,sdv-pii-fo0tc,sdv-pii-vnckt,SHS,3,67 Crore+,2 Crore+,Connecticut,Graduate
373,873,sdv-pii-umxsk,sdv-pii-usz01,BJP,0,30 Crore+,2 Lac+,West Virginia,Post Graduate
374,874,sdv-pii-3m76s,sdv-pii-kq88j,BJP,0,3 Crore+,10 Lac+,Montana,Post Graduate
375,875,sdv-pii-ijw3m,sdv-pii-2ssap,BJP,2,5 Crore+,10 Lac+,Delaware,Post Graduate
376,876,sdv-pii-rfwo1,sdv-pii-b3g78,BJP,5,3 Crore+,67 Lac+,Oklahoma,12th Pass
377,877,sdv-pii-ynoyy,sdv-pii-pyzdv,Sikkim Krantikari Morcha,1,9 Crore+,9 Lac+,Kentucky,Post Graduate
378,878,sdv-pii-5or9t,sdv-pii-tlsg4,BJP,2,0,9 Lac+,Wisconsin,10th Pass
379,879,sdv-pii-wgrbh,sdv-pii-hm6fb,BJD,0,8 Crore+,2 Lac+,California,Graduate Professional
380,880,sdv-pii-gn0tg,sdv-pii-3kayi,BJP,2,10 Crore+,3 Crore+,New Mexico,Post Graduate
381,881,sdv-pii-bnsho,sdv-pii-l6r8k,BJP,1,55 Lac+,2 Lac+,Illinois,Post Graduate
382,882,sdv-pii-567sf,sdv-pii-vz80c,BJP,0,64 Lac+,1 Lac+,Maryland,12th Pass
383,883,sdv-pii-nzwao,sdv-pii-awdxx,BJP,0,19 Lac+,73 Lac+,Minnesota,Post Graduate
384,884,sdv-pii-15lwe,sdv-pii-6v49e,INC,1,64 Crore+,0,Rhode Island,Graduate Professional
385,885,sdv-pii-zsay6,sdv-pii-qiojm,CPI(M),0,12 Crore+,19 Crore+,Mississippi,Graduate Professional
386,886,sdv-pii-0w5eg,sdv-pii-puhoa,BJP,3,23 Crore+,9 Lac+,New Hampshire,Graduate
387,887,sdv-pii-rcfev,sdv-pii-boy7j,BJP,1,6 Crore+,0,Delaware,Graduate
388,888,sdv-pii-6xib2,sdv-pii-i3dyh,BJP,3,48 Crore+,37 Lac+,Texas,Post Graduate
389,889,sdv-pii-up2x1,sdv-pii-8hzve,BJP,0,3 Crore+,49 Lac+,North Dakota,Graduate
390,890,sdv-pii-st8c4,sdv-pii-2929q,JD(U),4,0,0,Virginia,Graduate
391,891,sdv-pii-pjq7y,sdv-pii-ozrai,INC,0,12 Crore+,12 Lac+,Maine,10th Pass
392,892,sdv-pii-xva57,sdv-pii-pflrx,YSRCP,2,2 Crore+,0,Alaska,Graduate
393,893,sdv-pii-ozipv,sdv-pii-hlzwu,BJP,13,7 Crore+,3 Crore+,Delaware,10th Pass
394,894,sdv-pii-7i25j,sdv-pii-0g01m,INC,7,3 Lac+,17 Lac+,Wyoming,Graduate Professional
395,895,sdv-pii-cb3xj,sdv-pii-j2hu8,INC,2,313 Crore+,7 Lac+,California,Graduate Professional
396,896,sdv-pii-kw3c8,sdv-pii-bgpqm,BJP,3,15 Lac+,84 Thou+,Oklahoma,Graduate
397,897,sdv-pii-xtn1i,sdv-pii-2k0im,BJP,2,15 Crore+,28 Crore+,Texas,Post Graduate
398,898,sdv-pii-logwx,sdv-pii-nkn7i,BJP,2,3 Crore+,6 Crore+,California,12th Pass
399,899,sdv-pii-2fq71,sdv-pii-bc01z,AAP,0,7 Crore+,0,Nevada,Graduate
400,900,sdv-pii-jtq2l,sdv-pii-wxu0o,BJP,1,20 Crore+,4 Crore+,New Mexico,Post Graduate
401,901,sdv-pii-22bje,sdv-pii-l2ed0,INC,3,89 Crore+,81 Lac+,New York,8th Pass
402,902,sdv-pii-o1tnh,sdv-pii-hpf7p,BJP,3,0,35 Lac+,Louisiana,Post Graduate
403,903,sdv-pii-acp9h,sdv-pii-b77ao,BJP,1,63 Lac+,32 Crore+,North Carolina,Graduate
404,904,sdv-pii-rni1q,sdv-pii-zfs21,NCP,2,30 Crore+,6 Lac+,Rhode Island,Graduate Professional
405,905,sdv-pii-p08et,sdv-pii-jwtnn,INC,3,45 Crore+,34 Lac+,Utah,Graduate
406,906,sdv-pii-2cyu5,sdv-pii-q1pav,AITC,2,49 Lac+,4 Lac+,Pennsylvania,Graduate
407,907,sdv-pii-lruha,sdv-pii-3y0ys,RJD,5,61 Lac+,0,New Jersey,Post Graduate
408,908,sdv-pii-alas9,sdv-pii-o9zp2,DMK,0,15 Crore+,3 Crore+,Colorado,12th Pass
409,909,sdv-pii-x9r6r,sdv-pii-gd81n,RJD,13,23 Crore+,0,Rhode Island,Post Graduate
410,910,sdv-pii-2zf9f,sdv-pii-9vld2,INC,2,5 Crore+,7 Crore+,Washington,8th Pass
411,911,sdv-pii-77927,sdv-pii-99jb1,CPI(M),1,61 Crore+,0,Hawaii,10th Pass
412,912,sdv-pii-839vq,sdv-pii-ixfch,BJP,1,0,95 Lac+,Missouri,Graduate
413,913,sdv-pii-7zgii,sdv-pii-yel07,JMM,1,0,32 Lac+,Colorado,12th Pass
414,914,sdv-pii-is42o,sdv-pii-vnbwl,NPP,0,7 Crore+,0,Wyoming,Post Graduate
415,915,sdv-pii-cgocd,sdv-pii-568h5,BJP,0,89 Crore+,3 Lac+,Iowa,Post Graduate
416,916,sdv-pii-qwsgf,sdv-pii-xpptt,BJP,0,60 Lac+,3 Lac+,West Virginia,Graduate
417,917,sdv-pii-nj59a,sdv-pii-m2c1x,BJP,1,19 Crore+,16 Crore+,Indiana,Post Graduate
418,918,sdv-pii-zl4ho,sdv-pii-5ratg,BJP,0,4 Crore+,3 Crore+,Nevada,10th Pass
419,919,sdv-pii-jk5l0,sdv-pii-6xxe4,JD(U),2,10 Crore+,0,Michigan,Graduate
420,920,sdv-pii-h0dik,sdv-pii-80sij,BJP,2,8 Crore+,5 Crore+,Pennsylvania,12th Pass
421,921,sdv-pii-wgp9q,sdv-pii-m7jp0,BJP,1,313 Crore+,12 Crore+,Pennsylvania,Graduate Professional
422,922,sdv-pii-vgqox,sdv-pii-sxgxv,RJD,3,5 Crore+,0,Oklahoma,Graduate
423,923,sdv-pii-nnkwp,sdv-pii-bj45c,BJP,1,4 Crore+,0,Mississippi,Graduate Professional
424,924,sdv-pii-u2wul,sdv-pii-woeri,CPI(M),0,112 Crore+,5 Crore+,New Jersey,Graduate
425,925,sdv-pii-boaq3,sdv-pii-ax5qu,AITC,2,3 Crore+,0,Indiana,Post Graduate
426,926,sdv-pii-quygi,sdv-pii-hvu6m,CPI(M),4,8 Crore+,102 Crore+,Nebraska,Post Graduate
427,927,sdv-pii-b6az5,sdv-pii-03wb4,BJP,2,38 Crore+,3 Crore+,Ohio,8th Pass
428,928,sdv-pii-izg85,sdv-pii-vz54w,BJD,0,3 Crore+,11 Crore+,Connecticut,12th Pass
429,929,sdv-pii-g1kem,sdv-pii-8pbgd,SP,0,6 Crore+,1 Crore+,Kansas,12th Pass
430,930,sdv-pii-13wl9,sdv-pii-pmhfg,JD(U),2,0,18 Lac+,Louisiana,12th Pass
431,931,sdv-pii-ziss3,sdv-pii-lpr6p,BJP,0,6 Crore+,2 Lac+,Vermont,Graduate
432,932,sdv-pii-vbwcr,sdv-pii-hb7sp,INC,3,4 Crore+,0,Colorado,Graduate Professional
433,933,sdv-pii-r3k1m,sdv-pii-gd0eb,YSRCP,3,0,68 Lac+,West Virginia,10th Pass
434,934,sdv-pii-z9hc8,sdv-pii-dyg5h,BJP,3,0,44 Lac+,West Virginia,8th Pass
435,935,sdv-pii-5t8is,sdv-pii-26iuk,BJP,0,68 Lac+,8 Lac+,North Dakota,Graduate Professional
436,936,sdv-pii-kma8f,sdv-pii-gzcyw,BJP,0,39 Crore+,24 Crore+,Mississippi,Graduate Professional
437,937,sdv-pii-tvli8,sdv-pii-lgqc8,BJP,2,86 Lac+,14 Lac+,Alaska,12th Pass
438,938,sdv-pii-cifub,sdv-pii-sfkvx,RJD,5,2 Crore+,0,Wyoming,Post Graduate
439,939,sdv-pii-mhp3q,sdv-pii-ta9nc,INC,0,19 Crore+,23 Lac+,Illinois,10th Pass
440,940,sdv-pii-gvcko,sdv-pii-g9he7,BJP,0,51 Lac+,33 Lac+,South Dakota,Doctorate
441,941,sdv-pii-gphcv,sdv-pii-n6l3y,AIADMK,0,2 Crore+,0,Pennsylvania,12th Pass
442,942,sdv-pii-z7hfa,sdv-pii-dvesx,DMK,0,13 Crore+,0,North Carolina,Doctorate
443,943,sdv-pii-eqmen,sdv-pii-0uwfj,BJP,0,3 Crore+,12 Lac+,Wisconsin,Graduate
444,944,sdv-pii-e1k8w,sdv-pii-4tmac,BJP,3,10 Crore+,111 Crore+,Hawaii,Post Graduate
445,945,sdv-pii-3da0v,sdv-pii-rx8zj,AAP,0,11 Lac+,35 Lac+,Georgia,Post Graduate
446,946,sdv-pii-ggtwz,sdv-pii-cprza,BJP,2,6 Crore+,2 Lac+,Wisconsin,Post Graduate
447,947,sdv-pii-xjwag,sdv-pii-cah0g,INC,0,48 Crore+,4 Lac+,Rhode Island,12th Pass
448,948,sdv-pii-9g1q5,sdv-pii-n6uqo,NCP,2,4 Crore+,0,Kentucky,12th Pass
449,949,sdv-pii-wnll7,sdv-pii-s8i34,NCP,2,70 Lac+,0,Arizona,Graduate Professional
450,950,sdv-pii-ugsfi,sdv-pii-f13pj,IND,1,0,2 Crore+,Illinois,Graduate Professional
451,951,sdv-pii-6hkna,sdv-pii-tvwt0,BJP,7,51 Lac+,14 Lac+,Alaska,12th Pass
452,952,sdv-pii-obqh9,sdv-pii-g6ftt,BJP,3,35 Lac+,7 Lac+,Montana,Graduate Professional
453,953,sdv-pii-2nulk,sdv-pii-i139u,BJP,1,42 Crore+,84 Thou+,Maryland,Graduate Professional
454,954,sdv-pii-yb3vw,sdv-pii-td21t,AITC,10,71 Crore+,7 Crore+,New York,5th Pass
455,955,sdv-pii-8bq1b,sdv-pii-79v99,AITC,8,52 Crore+,8 Lac+,Nebraska,Post Graduate
456,956,sdv-pii-4b77a,sdv-pii-g0cxg,INC,0,4 Crore+,18 Lac+,Washington,12th Pass
457,957,sdv-pii-03okj,sdv-pii-fvz0o,AIADMK,2,3 Crore+,43 Lac+,Vermont,Graduate Professional
458,958,sdv-pii-zoxoe,sdv-pii-3cnn9,INC,1,6 Crore+,24 Lac+,West Virginia,Graduate Professional
459,959,sdv-pii-o8q0e,sdv-pii-dodqn,BJP,6,0,2 Crore+,Oklahoma,Doctorate
460,960,sdv-pii-436j7,sdv-pii-9j6wt,BJP,1,0,35 Lac+,Washington,Graduate
461,961,sdv-pii-0vxur,sdv-pii-64771,BJP,2,29 Lac+,10 Thou+,Connecticut,Post Graduate
462,962,sdv-pii-ggh75,sdv-pii-m45h3,BJP,0,5 Crore+,0,Massachusetts,Graduate
463,963,sdv-pii-cbddo,sdv-pii-8ckh3,BJP,1,6 Crore+,33 Lac+,South Carolina,8th Pass
464,964,sdv-pii-4hoku,sdv-pii-3ju07,DMK,2,7 Crore+,94 Lac+,New Hampshire,12th Pass
465,965,sdv-pii-6pr8l,sdv-pii-az38j,BJP,2,22 Lac+,0,Louisiana,Graduate
466,966,sdv-pii-ny72d,sdv-pii-inbc4,IND,0,5 Crore+,0,Illinois,Post Graduate
467,967,sdv-pii-wl12z,sdv-pii-yqaw0,YSRCP,1,9 Crore+,1 Crore+,North Dakota,10th Pass
468,968,sdv-pii-la8z0,sdv-pii-d7ckt,SP,12,2 Crore+,19 Lac+,South Dakota,Post Graduate
469,969,sdv-pii-so790,sdv-pii-tglta,SHS,2,4 Crore+,1 Lac+,Louisiana,Graduate
470,970,sdv-pii-cf6ry,sdv-pii-ytp8b,BJP,0,49 Lac+,3 Crore+,Arkansas,Graduate
471,971,sdv-pii-oz2gu,sdv-pii-nievq,BJP,3,48 Crore+,10 Lac+,Georgia,Graduate
472,972,sdv-pii-s7gqs,sdv-pii-zeljk,BJP,1,14 Lac+,12 Lac+,Virginia,Graduate Professional
473,973,sdv-pii-wfm68,sdv-pii-y1901,INC,5,64 Crore+,1 Lac+,New Jersey,Graduate Professional
474,974,sdv-pii-2gex6,sdv-pii-gpoj9,SP,0,0,85 Lac+,Washington,12th Pass
